id,time,behaviour
5,01.12.2009,not_sentinel
6,01.12.2009,not_sentinel
7,01.12.2009,not_sentinel
20,01.12.2009,not_sentinel
23,01.12.2009,not_sentinel
25,01.12.2009,not_sentinel
27,01.12.2009,not_sentinel
44,01.12.2009,sentinel
45,01.12.2009,not_sentinel
46,01.12.2009,not_sentinel
47,01.12.2009,not_sentinel
71,01.12.2009,not_sentinel
72,01.12.2009,not_sentinel
73,01.12.2009,not_sentinel
74,01.12.2009,not_sentinel
75,01.12.2009,sentinel
75,01.12.2009,sentinel
76,01.12.2009,sentinel
128,01.12.2009,sentinel
128,01.12.2009,sentinel
129,01.12.2009,not_sentinel
130,01.12.2009,not_sentinel
150,01.12.2009,not_sentinel
153,01.12.2009,not_sentinel
154,01.12.2009,not_sentinel
155,01.12.2009,not_sentinel
156,01.12.2009,not_sentinel
295,01.12.2009,sentinel
297,01.12.2009,not_sentinel
298,01.12.2009,sentinel
299,01.12.2009,not_sentinel
301,01.12.2009,not_sentinel
302,01.12.2009,not_sentinel
324,01.12.2009,not_sentinel
325,01.12.2009,sentinel
326,01.12.2009,not_sentinel
327,01.12.2009,not_sentinel
354,01.12.2009,not_sentinel
355,01.12.2009,not_sentinel
379,01.12.2009,not_sentinel
381,01.12.2009,not_sentinel
384,01.12.2009,not_sentinel
555,01.12.2009,not_sentinel
569,01.12.2009,not_sentinel
570,01.12.2009,not_sentinel
571,01.12.2009,not_sentinel
578,01.12.2009,not_sentinel
580,01.12.2009,sentinel
615,01.12.2009,not_sentinel
616,01.12.2009,not_sentinel
617,01.12.2009,not_sentinel
641,01.12.2009,not_sentinel
643,01.12.2009,not_sentinel
645,01.12.2009,not_sentinel
646,01.12.2009,sentinel
647,01.12.2009,not_sentinel
707,01.12.2009,not_sentinel
5,02.12.2009,sentinel
6,02.12.2009,not_sentinel
7,02.12.2009,not_sentinel
20,02.12.2009,not_sentinel
23,02.12.2009,not_sentinel
25,02.12.2009,not_sentinel
27,02.12.2009,not_sentinel
44,02.12.2009,not_sentinel
45,02.12.2009,not_sentinel
46,02.12.2009,not_sentinel
47,02.12.2009,not_sentinel
71,02.12.2009,not_sentinel
72,02.12.2009,not_sentinel
73,02.12.2009,sentinel
74,02.12.2009,not_sentinel
75,02.12.2009,sentinel
75,02.12.2009,sentinel
75,02.12.2009,sentinel
76,02.12.2009,not_sentinel
126,02.12.2009,not_sentinel
127,02.12.2009,not_sentinel
128,02.12.2009,not_sentinel
129,02.12.2009,not_sentinel
130,02.12.2009,not_sentinel
150,02.12.2009,not_sentinel
153,02.12.2009,not_sentinel
154,02.12.2009,not_sentinel
155,02.12.2009,not_sentinel
156,02.12.2009,not_sentinel
209,02.12.2009,not_sentinel
210,02.12.2009,not_sentinel
211,02.12.2009,sentinel
212,02.12.2009,not_sentinel
213,02.12.2009,not_sentinel
224,02.12.2009,not_sentinel
225,02.12.2009,sentinel
225,02.12.2009,sentinel
226,02.12.2009,sentinel
227,02.12.2009,not_sentinel
228,02.12.2009,not_sentinel
247,02.12.2009,not_sentinel
264,02.12.2009,not_sentinel
266,02.12.2009,not_sentinel
267,02.12.2009,not_sentinel
298,02.12.2009,not_sentinel
299,02.12.2009,not_sentinel
301,02.12.2009,not_sentinel
302,02.12.2009,sentinel
302,02.12.2009,sentinel
324,02.12.2009,sentinel
324,02.12.2009,sentinel
324,02.12.2009,sentinel
324,02.12.2009,sentinel
324,02.12.2009,sentinel
324,02.12.2009,sentinel
324,02.12.2009,sentinel
325,02.12.2009,not_sentinel
326,02.12.2009,not_sentinel
327,02.12.2009,not_sentinel
408,02.12.2009,not_sentinel
409,02.12.2009,not_sentinel
410,02.12.2009,not_sentinel
411,02.12.2009,not_sentinel
414,02.12.2009,not_sentinel
416,02.12.2009,not_sentinel
417,02.12.2009,not_sentinel
418,02.12.2009,not_sentinel
419,02.12.2009,not_sentinel
420,02.12.2009,not_sentinel
421,02.12.2009,not_sentinel
422,02.12.2009,not_sentinel
555,02.12.2009,sentinel
569,02.12.2009,sentinel
569,02.12.2009,sentinel
570,02.12.2009,not_sentinel
571,02.12.2009,sentinel
578,02.12.2009,not_sentinel
580,02.12.2009,sentinel
615,02.12.2009,sentinel
616,02.12.2009,not_sentinel
617,02.12.2009,not_sentinel
641,02.12.2009,not_sentinel
643,02.12.2009,sentinel
645,02.12.2009,not_sentinel
646,02.12.2009,not_sentinel
647,02.12.2009,not_sentinel
692,02.12.2009,not_sentinel
707,02.12.2009,sentinel
715,02.12.2009,not_sentinel
5,03.12.2009,not_sentinel
6,03.12.2009,not_sentinel
7,03.12.2009,not_sentinel
20,03.12.2009,not_sentinel
23,03.12.2009,not_sentinel
25,03.12.2009,not_sentinel
27,03.12.2009,not_sentinel
44,03.12.2009,not_sentinel
45,03.12.2009,not_sentinel
46,03.12.2009,not_sentinel
47,03.12.2009,not_sentinel
71,03.12.2009,sentinel
72,03.12.2009,sentinel
72,03.12.2009,sentinel
73,03.12.2009,not_sentinel
74,03.12.2009,sentinel
74,03.12.2009,sentinel
75,03.12.2009,sentinel
75,03.12.2009,sentinel
76,03.12.2009,sentinel
126,03.12.2009,not_sentinel
127,03.12.2009,not_sentinel
128,03.12.2009,not_sentinel
129,03.12.2009,not_sentinel
130,03.12.2009,not_sentinel
150,03.12.2009,not_sentinel
153,03.12.2009,not_sentinel
154,03.12.2009,not_sentinel
155,03.12.2009,not_sentinel
156,03.12.2009,not_sentinel
209,03.12.2009,not_sentinel
210,03.12.2009,not_sentinel
211,03.12.2009,not_sentinel
212,03.12.2009,not_sentinel
213,03.12.2009,not_sentinel
224,03.12.2009,not_sentinel
225,03.12.2009,not_sentinel
226,03.12.2009,sentinel
227,03.12.2009,not_sentinel
228,03.12.2009,not_sentinel
247,03.12.2009,sentinel
247,03.12.2009,sentinel
264,03.12.2009,sentinel
264,03.12.2009,sentinel
266,03.12.2009,not_sentinel
267,03.12.2009,not_sentinel
298,03.12.2009,not_sentinel
299,03.12.2009,not_sentinel
301,03.12.2009,not_sentinel
302,03.12.2009,not_sentinel
324,03.12.2009,not_sentinel
325,03.12.2009,not_sentinel
326,03.12.2009,not_sentinel
327,03.12.2009,not_sentinel
408,03.12.2009,not_sentinel
409,03.12.2009,not_sentinel
410,03.12.2009,not_sentinel
411,03.12.2009,not_sentinel
412,03.12.2009,not_sentinel
413,03.12.2009,not_sentinel
414,03.12.2009,not_sentinel
416,03.12.2009,not_sentinel
417,03.12.2009,not_sentinel
418,03.12.2009,sentinel
418,03.12.2009,sentinel
419,03.12.2009,sentinel
420,03.12.2009,not_sentinel
421,03.12.2009,not_sentinel
422,03.12.2009,not_sentinel
501,03.12.2009,not_sentinel
502,03.12.2009,not_sentinel
503,03.12.2009,sentinel
504,03.12.2009,not_sentinel
524,03.12.2009,not_sentinel
555,03.12.2009,not_sentinel
569,03.12.2009,sentinel
570,03.12.2009,sentinel
571,03.12.2009,sentinel
571,03.12.2009,sentinel
571,03.12.2009,sentinel
578,03.12.2009,not_sentinel
580,03.12.2009,sentinel
615,03.12.2009,sentinel
615,03.12.2009,sentinel
615,03.12.2009,sentinel
616,03.12.2009,not_sentinel
617,03.12.2009,not_sentinel
641,03.12.2009,sentinel
643,03.12.2009,not_sentinel
645,03.12.2009,not_sentinel
646,03.12.2009,not_sentinel
647,03.12.2009,not_sentinel
692,03.12.2009,not_sentinel
707,03.12.2009,not_sentinel
715,03.12.2009,not_sentinel
5,04.12.2009,not_sentinel
6,04.12.2009,not_sentinel
7,04.12.2009,not_sentinel
20,04.12.2009,not_sentinel
23,04.12.2009,not_sentinel
25,04.12.2009,not_sentinel
27,04.12.2009,not_sentinel
44,04.12.2009,sentinel
45,04.12.2009,not_sentinel
46,04.12.2009,not_sentinel
47,04.12.2009,not_sentinel
71,04.12.2009,sentinel
72,04.12.2009,sentinel
73,04.12.2009,sentinel
74,04.12.2009,sentinel
74,04.12.2009,sentinel
75,04.12.2009,sentinel
75,04.12.2009,sentinel
75,04.12.2009,sentinel
75,04.12.2009,sentinel
76,04.12.2009,not_sentinel
126,04.12.2009,not_sentinel
127,04.12.2009,not_sentinel
128,04.12.2009,not_sentinel
129,04.12.2009,not_sentinel
130,04.12.2009,not_sentinel
150,04.12.2009,not_sentinel
153,04.12.2009,not_sentinel
154,04.12.2009,not_sentinel
155,04.12.2009,not_sentinel
156,04.12.2009,not_sentinel
209,04.12.2009,not_sentinel
210,04.12.2009,not_sentinel
211,04.12.2009,not_sentinel
212,04.12.2009,not_sentinel
213,04.12.2009,not_sentinel
224,04.12.2009,not_sentinel
225,04.12.2009,not_sentinel
226,04.12.2009,sentinel
227,04.12.2009,not_sentinel
228,04.12.2009,not_sentinel
247,04.12.2009,not_sentinel
264,04.12.2009,not_sentinel
266,04.12.2009,not_sentinel
267,04.12.2009,not_sentinel
298,04.12.2009,not_sentinel
299,04.12.2009,sentinel
301,04.12.2009,not_sentinel
302,04.12.2009,not_sentinel
324,04.12.2009,sentinel
325,04.12.2009,sentinel
326,04.12.2009,not_sentinel
327,04.12.2009,not_sentinel
408,04.12.2009,not_sentinel
409,04.12.2009,not_sentinel
410,04.12.2009,not_sentinel
411,04.12.2009,not_sentinel
412,04.12.2009,not_sentinel
413,04.12.2009,not_sentinel
414,04.12.2009,not_sentinel
416,04.12.2009,not_sentinel
417,04.12.2009,not_sentinel
418,04.12.2009,not_sentinel
419,04.12.2009,not_sentinel
420,04.12.2009,not_sentinel
421,04.12.2009,not_sentinel
422,04.12.2009,not_sentinel
615,04.12.2009,not_sentinel
616,04.12.2009,not_sentinel
617,04.12.2009,not_sentinel
641,04.12.2009,not_sentinel
643,04.12.2009,not_sentinel
645,04.12.2009,not_sentinel
646,04.12.2009,not_sentinel
647,04.12.2009,not_sentinel
692,04.12.2009,sentinel
707,04.12.2009,not_sentinel
715,04.12.2009,not_sentinel
5,05.12.2009,not_sentinel
6,05.12.2009,not_sentinel
7,05.12.2009,not_sentinel
20,05.12.2009,not_sentinel
23,05.12.2009,not_sentinel
25,05.12.2009,not_sentinel
27,05.12.2009,not_sentinel
44,05.12.2009,sentinel
44,05.12.2009,sentinel
45,05.12.2009,sentinel
46,05.12.2009,not_sentinel
47,05.12.2009,not_sentinel
71,05.12.2009,not_sentinel
72,05.12.2009,sentinel
73,05.12.2009,sentinel
74,05.12.2009,sentinel
74,05.12.2009,sentinel
74,05.12.2009,sentinel
74,05.12.2009,sentinel
75,05.12.2009,sentinel
75,05.12.2009,sentinel
75,05.12.2009,sentinel
76,05.12.2009,not_sentinel
126,05.12.2009,not_sentinel
127,05.12.2009,not_sentinel
128,05.12.2009,not_sentinel
129,05.12.2009,not_sentinel
130,05.12.2009,not_sentinel
150,05.12.2009,not_sentinel
153,05.12.2009,not_sentinel
154,05.12.2009,not_sentinel
155,05.12.2009,not_sentinel
156,05.12.2009,not_sentinel
208,05.12.2009,not_sentinel
209,05.12.2009,not_sentinel
210,05.12.2009,not_sentinel
211,05.12.2009,not_sentinel
212,05.12.2009,not_sentinel
213,05.12.2009,not_sentinel
224,05.12.2009,not_sentinel
225,05.12.2009,not_sentinel
226,05.12.2009,not_sentinel
227,05.12.2009,not_sentinel
228,05.12.2009,not_sentinel
293,05.12.2009,not_sentinel
297,05.12.2009,not_sentinel
298,05.12.2009,not_sentinel
299,05.12.2009,not_sentinel
301,05.12.2009,not_sentinel
302,05.12.2009,not_sentinel
324,05.12.2009,not_sentinel
325,05.12.2009,not_sentinel
326,05.12.2009,not_sentinel
327,05.12.2009,not_sentinel
354,05.12.2009,not_sentinel
355,05.12.2009,not_sentinel
379,05.12.2009,sentinel
381,05.12.2009,not_sentinel
384,05.12.2009,not_sentinel
408,05.12.2009,not_sentinel
409,05.12.2009,not_sentinel
410,05.12.2009,not_sentinel
411,05.12.2009,not_sentinel
412,05.12.2009,not_sentinel
413,05.12.2009,not_sentinel
414,05.12.2009,not_sentinel
416,05.12.2009,sentinel
416,05.12.2009,sentinel
417,05.12.2009,not_sentinel
418,05.12.2009,not_sentinel
419,05.12.2009,sentinel
420,05.12.2009,not_sentinel
421,05.12.2009,not_sentinel
422,05.12.2009,not_sentinel
555,05.12.2009,sentinel
569,05.12.2009,not_sentinel
570,05.12.2009,not_sentinel
571,05.12.2009,sentinel
578,05.12.2009,not_sentinel
580,05.12.2009,sentinel
615,05.12.2009,sentinel
616,05.12.2009,not_sentinel
617,05.12.2009,not_sentinel
641,05.12.2009,not_sentinel
643,05.12.2009,sentinel
645,05.12.2009,not_sentinel
646,05.12.2009,not_sentinel
647,05.12.2009,not_sentinel
707,05.12.2009,not_sentinel
5,06.12.2009,not_sentinel
6,06.12.2009,not_sentinel
7,06.12.2009,not_sentinel
20,06.12.2009,not_sentinel
23,06.12.2009,not_sentinel
25,06.12.2009,not_sentinel
27,06.12.2009,not_sentinel
44,06.12.2009,not_sentinel
45,06.12.2009,not_sentinel
46,06.12.2009,not_sentinel
47,06.12.2009,not_sentinel
71,06.12.2009,not_sentinel
72,06.12.2009,not_sentinel
73,06.12.2009,not_sentinel
74,06.12.2009,not_sentinel
75,06.12.2009,not_sentinel
76,06.12.2009,not_sentinel
126,06.12.2009,not_sentinel
127,06.12.2009,not_sentinel
128,06.12.2009,not_sentinel
129,06.12.2009,not_sentinel
130,06.12.2009,not_sentinel
150,06.12.2009,not_sentinel
153,06.12.2009,not_sentinel
154,06.12.2009,not_sentinel
155,06.12.2009,not_sentinel
156,06.12.2009,not_sentinel
208,06.12.2009,not_sentinel
209,06.12.2009,not_sentinel
210,06.12.2009,not_sentinel
211,06.12.2009,not_sentinel
212,06.12.2009,not_sentinel
213,06.12.2009,not_sentinel
224,06.12.2009,not_sentinel
225,06.12.2009,not_sentinel
226,06.12.2009,not_sentinel
227,06.12.2009,not_sentinel
228,06.12.2009,not_sentinel
293,06.12.2009,not_sentinel
294,06.12.2009,not_sentinel
297,06.12.2009,not_sentinel
298,06.12.2009,not_sentinel
299,06.12.2009,not_sentinel
301,06.12.2009,not_sentinel
302,06.12.2009,not_sentinel
324,06.12.2009,not_sentinel
325,06.12.2009,not_sentinel
326,06.12.2009,not_sentinel
327,06.12.2009,not_sentinel
351,06.12.2009,not_sentinel
352,06.12.2009,not_sentinel
353,06.12.2009,not_sentinel
354,06.12.2009,not_sentinel
355,06.12.2009,not_sentinel
379,06.12.2009,not_sentinel
381,06.12.2009,not_sentinel
384,06.12.2009,not_sentinel
501,06.12.2009,not_sentinel
502,06.12.2009,not_sentinel
503,06.12.2009,not_sentinel
504,06.12.2009,not_sentinel
524,06.12.2009,not_sentinel
555,06.12.2009,not_sentinel
569,06.12.2009,not_sentinel
570,06.12.2009,not_sentinel
571,06.12.2009,not_sentinel
578,06.12.2009,not_sentinel
580,06.12.2009,not_sentinel
615,06.12.2009,not_sentinel
616,06.12.2009,not_sentinel
617,06.12.2009,not_sentinel
643,06.12.2009,not_sentinel
645,06.12.2009,not_sentinel
646,06.12.2009,not_sentinel
647,06.12.2009,not_sentinel
692,06.12.2009,not_sentinel
707,06.12.2009,not_sentinel
715,06.12.2009,not_sentinel
5,07.12.2009,not_sentinel
6,07.12.2009,not_sentinel
7,07.12.2009,not_sentinel
20,07.12.2009,sentinel
23,07.12.2009,not_sentinel
25,07.12.2009,not_sentinel
27,07.12.2009,not_sentinel
126,07.12.2009,not_sentinel
127,07.12.2009,not_sentinel
128,07.12.2009,not_sentinel
129,07.12.2009,not_sentinel
130,07.12.2009,not_sentinel
150,07.12.2009,not_sentinel
153,07.12.2009,not_sentinel
154,07.12.2009,not_sentinel
155,07.12.2009,not_sentinel
156,07.12.2009,not_sentinel
206,07.12.2009,not_sentinel
208,07.12.2009,not_sentinel
209,07.12.2009,not_sentinel
210,07.12.2009,not_sentinel
211,07.12.2009,not_sentinel
212,07.12.2009,not_sentinel
213,07.12.2009,not_sentinel
224,07.12.2009,not_sentinel
225,07.12.2009,not_sentinel
226,07.12.2009,not_sentinel
227,07.12.2009,not_sentinel
228,07.12.2009,not_sentinel
247,07.12.2009,not_sentinel
264,07.12.2009,not_sentinel
266,07.12.2009,not_sentinel
267,07.12.2009,not_sentinel
293,07.12.2009,not_sentinel
294,07.12.2009,sentinel
294,07.12.2009,sentinel
294,07.12.2009,sentinel
295,07.12.2009,not_sentinel
296,07.12.2009,not_sentinel
297,07.12.2009,sentinel
298,07.12.2009,not_sentinel
299,07.12.2009,not_sentinel
301,07.12.2009,not_sentinel
302,07.12.2009,sentinel
324,07.12.2009,sentinel
324,07.12.2009,sentinel
324,07.12.2009,sentinel
324,07.12.2009,sentinel
324,07.12.2009,sentinel
325,07.12.2009,sentinel
326,07.12.2009,not_sentinel
327,07.12.2009,not_sentinel
351,07.12.2009,not_sentinel
352,07.12.2009,not_sentinel
353,07.12.2009,not_sentinel
354,07.12.2009,not_sentinel
355,07.12.2009,not_sentinel
379,07.12.2009,not_sentinel
381,07.12.2009,not_sentinel
384,07.12.2009,not_sentinel
501,07.12.2009,sentinel
502,07.12.2009,not_sentinel
503,07.12.2009,not_sentinel
504,07.12.2009,not_sentinel
524,07.12.2009,not_sentinel
555,07.12.2009,sentinel
555,07.12.2009,sentinel
555,07.12.2009,sentinel
569,07.12.2009,not_sentinel
570,07.12.2009,sentinel
570,07.12.2009,sentinel
570,07.12.2009,sentinel
571,07.12.2009,sentinel
578,07.12.2009,sentinel
580,07.12.2009,sentinel
580,07.12.2009,sentinel
615,07.12.2009,not_sentinel
616,07.12.2009,not_sentinel
617,07.12.2009,not_sentinel
641,07.12.2009,sentinel
643,07.12.2009,not_sentinel
645,07.12.2009,not_sentinel
646,07.12.2009,not_sentinel
647,07.12.2009,not_sentinel
692,07.12.2009,not_sentinel
707,07.12.2009,not_sentinel
710,07.12.2009,not_sentinel
711,07.12.2009,not_sentinel
715,07.12.2009,not_sentinel
5,08.12.2009,not_sentinel
6,08.12.2009,not_sentinel
7,08.12.2009,not_sentinel
20,08.12.2009,sentinel
23,08.12.2009,not_sentinel
25,08.12.2009,not_sentinel
27,08.12.2009,not_sentinel
44,08.12.2009,not_sentinel
45,08.12.2009,not_sentinel
46,08.12.2009,not_sentinel
47,08.12.2009,not_sentinel
71,08.12.2009,not_sentinel
72,08.12.2009,not_sentinel
73,08.12.2009,not_sentinel
74,08.12.2009,not_sentinel
75,08.12.2009,not_sentinel
76,08.12.2009,not_sentinel
206,08.12.2009,not_sentinel
208,08.12.2009,not_sentinel
209,08.12.2009,not_sentinel
210,08.12.2009,not_sentinel
211,08.12.2009,not_sentinel
212,08.12.2009,not_sentinel
213,08.12.2009,not_sentinel
224,08.12.2009,not_sentinel
225,08.12.2009,not_sentinel
226,08.12.2009,not_sentinel
227,08.12.2009,not_sentinel
228,08.12.2009,not_sentinel
247,08.12.2009,not_sentinel
264,08.12.2009,not_sentinel
266,08.12.2009,not_sentinel
267,08.12.2009,not_sentinel
351,08.12.2009,not_sentinel
352,08.12.2009,not_sentinel
353,08.12.2009,not_sentinel
354,08.12.2009,not_sentinel
355,08.12.2009,not_sentinel
379,08.12.2009,not_sentinel
381,08.12.2009,not_sentinel
384,08.12.2009,not_sentinel
501,08.12.2009,not_sentinel
502,08.12.2009,not_sentinel
503,08.12.2009,not_sentinel
504,08.12.2009,not_sentinel
524,08.12.2009,not_sentinel
555,08.12.2009,sentinel
555,08.12.2009,sentinel
569,08.12.2009,sentinel
569,08.12.2009,sentinel
570,08.12.2009,sentinel
570,08.12.2009,sentinel
570,08.12.2009,sentinel
570,08.12.2009,sentinel
571,08.12.2009,sentinel
571,08.12.2009,sentinel
571,08.12.2009,sentinel
571,08.12.2009,sentinel
571,08.12.2009,sentinel
578,08.12.2009,sentinel
578,08.12.2009,sentinel
578,08.12.2009,sentinel
580,08.12.2009,sentinel
580,08.12.2009,sentinel
580,08.12.2009,sentinel
615,08.12.2009,not_sentinel
616,08.12.2009,not_sentinel
617,08.12.2009,not_sentinel
641,08.12.2009,not_sentinel
643,08.12.2009,not_sentinel
645,08.12.2009,not_sentinel
646,08.12.2009,not_sentinel
647,08.12.2009,not_sentinel
692,08.12.2009,not_sentinel
694,08.12.2009,not_sentinel
695,08.12.2009,not_sentinel
707,08.12.2009,not_sentinel
715,08.12.2009,not_sentinel
717,08.12.2009,not_sentinel
5,09.12.2009,not_sentinel
6,09.12.2009,not_sentinel
7,09.12.2009,not_sentinel
20,09.12.2009,sentinel
23,09.12.2009,not_sentinel
25,09.12.2009,not_sentinel
27,09.12.2009,not_sentinel
44,09.12.2009,not_sentinel
45,09.12.2009,not_sentinel
46,09.12.2009,not_sentinel
47,09.12.2009,not_sentinel
71,09.12.2009,not_sentinel
72,09.12.2009,not_sentinel
73,09.12.2009,not_sentinel
74,09.12.2009,sentinel
75,09.12.2009,sentinel
76,09.12.2009,not_sentinel
126,09.12.2009,not_sentinel
127,09.12.2009,not_sentinel
128,09.12.2009,not_sentinel
129,09.12.2009,not_sentinel
130,09.12.2009,not_sentinel
150,09.12.2009,not_sentinel
153,09.12.2009,not_sentinel
154,09.12.2009,not_sentinel
155,09.12.2009,not_sentinel
156,09.12.2009,not_sentinel
206,09.12.2009,not_sentinel
208,09.12.2009,not_sentinel
209,09.12.2009,not_sentinel
210,09.12.2009,not_sentinel
211,09.12.2009,not_sentinel
212,09.12.2009,not_sentinel
213,09.12.2009,not_sentinel
224,09.12.2009,not_sentinel
225,09.12.2009,not_sentinel
226,09.12.2009,sentinel
227,09.12.2009,not_sentinel
228,09.12.2009,not_sentinel
247,09.12.2009,not_sentinel
264,09.12.2009,sentinel
264,09.12.2009,sentinel
266,09.12.2009,not_sentinel
267,09.12.2009,not_sentinel
296,09.12.2009,not_sentinel
297,09.12.2009,not_sentinel
298,09.12.2009,not_sentinel
299,09.12.2009,not_sentinel
301,09.12.2009,not_sentinel
302,09.12.2009,not_sentinel
324,09.12.2009,not_sentinel
325,09.12.2009,not_sentinel
326,09.12.2009,not_sentinel
327,09.12.2009,not_sentinel
349,09.12.2009,not_sentinel
351,09.12.2009,not_sentinel
352,09.12.2009,not_sentinel
353,09.12.2009,not_sentinel
354,09.12.2009,not_sentinel
355,09.12.2009,not_sentinel
379,09.12.2009,not_sentinel
381,09.12.2009,not_sentinel
384,09.12.2009,not_sentinel
408,09.12.2009,not_sentinel
409,09.12.2009,not_sentinel
410,09.12.2009,not_sentinel
411,09.12.2009,not_sentinel
413,09.12.2009,not_sentinel
414,09.12.2009,not_sentinel
416,09.12.2009,not_sentinel
417,09.12.2009,not_sentinel
418,09.12.2009,sentinel
419,09.12.2009,not_sentinel
420,09.12.2009,not_sentinel
421,09.12.2009,not_sentinel
422,09.12.2009,not_sentinel
555,09.12.2009,sentinel
555,09.12.2009,sentinel
569,09.12.2009,not_sentinel
570,09.12.2009,sentinel
571,09.12.2009,not_sentinel
578,09.12.2009,sentinel
578,09.12.2009,sentinel
580,09.12.2009,sentinel
615,09.12.2009,sentinel
616,09.12.2009,not_sentinel
617,09.12.2009,not_sentinel
641,09.12.2009,not_sentinel
643,09.12.2009,not_sentinel
645,09.12.2009,not_sentinel
646,09.12.2009,not_sentinel
647,09.12.2009,not_sentinel
692,09.12.2009,not_sentinel
694,09.12.2009,not_sentinel
695,09.12.2009,not_sentinel
707,09.12.2009,not_sentinel
715,09.12.2009,sentinel
717,09.12.2009,not_sentinel
44,10.12.2009,not_sentinel
45,10.12.2009,not_sentinel
46,10.12.2009,not_sentinel
47,10.12.2009,not_sentinel
71,10.12.2009,not_sentinel
72,10.12.2009,not_sentinel
73,10.12.2009,not_sentinel
74,10.12.2009,not_sentinel
75,10.12.2009,not_sentinel
76,10.12.2009,not_sentinel
126,10.12.2009,not_sentinel
127,10.12.2009,not_sentinel
128,10.12.2009,not_sentinel
129,10.12.2009,not_sentinel
130,10.12.2009,not_sentinel
150,10.12.2009,not_sentinel
153,10.12.2009,not_sentinel
154,10.12.2009,not_sentinel
155,10.12.2009,not_sentinel
156,10.12.2009,not_sentinel
206,10.12.2009,not_sentinel
208,10.12.2009,not_sentinel
209,10.12.2009,not_sentinel
210,10.12.2009,not_sentinel
211,10.12.2009,not_sentinel
212,10.12.2009,not_sentinel
213,10.12.2009,not_sentinel
224,10.12.2009,not_sentinel
225,10.12.2009,not_sentinel
226,10.12.2009,not_sentinel
227,10.12.2009,not_sentinel
228,10.12.2009,not_sentinel
247,10.12.2009,sentinel
247,10.12.2009,sentinel
264,10.12.2009,sentinel
264,10.12.2009,sentinel
266,10.12.2009,sentinel
267,10.12.2009,not_sentinel
349,10.12.2009,not_sentinel
351,10.12.2009,sentinel
351,10.12.2009,sentinel
351,10.12.2009,sentinel
351,10.12.2009,sentinel
352,10.12.2009,not_sentinel
353,10.12.2009,sentinel
354,10.12.2009,not_sentinel
355,10.12.2009,not_sentinel
379,10.12.2009,not_sentinel
381,10.12.2009,not_sentinel
384,10.12.2009,not_sentinel
408,10.12.2009,not_sentinel
409,10.12.2009,not_sentinel
410,10.12.2009,not_sentinel
411,10.12.2009,not_sentinel
412,10.12.2009,not_sentinel
413,10.12.2009,not_sentinel
414,10.12.2009,not_sentinel
416,10.12.2009,not_sentinel
417,10.12.2009,not_sentinel
418,10.12.2009,not_sentinel
419,10.12.2009,sentinel
419,10.12.2009,sentinel
420,10.12.2009,not_sentinel
421,10.12.2009,not_sentinel
422,10.12.2009,not_sentinel
570,10.12.2009,not_sentinel
571,10.12.2009,not_sentinel
578,10.12.2009,not_sentinel
580,10.12.2009,not_sentinel
615,10.12.2009,not_sentinel
616,10.12.2009,not_sentinel
617,10.12.2009,not_sentinel
641,10.12.2009,sentinel
643,10.12.2009,not_sentinel
645,10.12.2009,not_sentinel
646,10.12.2009,not_sentinel
647,10.12.2009,not_sentinel
692,10.12.2009,not_sentinel
694,10.12.2009,not_sentinel
695,10.12.2009,not_sentinel
715,10.12.2009,not_sentinel
717,10.12.2009,not_sentinel
5,11.12.2009,not_sentinel
6,11.12.2009,not_sentinel
20,11.12.2009,not_sentinel
23,11.12.2009,not_sentinel
25,11.12.2009,not_sentinel
27,11.12.2009,not_sentinel
44,11.12.2009,not_sentinel
45,11.12.2009,not_sentinel
46,11.12.2009,not_sentinel
47,11.12.2009,not_sentinel
71,11.12.2009,not_sentinel
72,11.12.2009,not_sentinel
73,11.12.2009,sentinel
74,11.12.2009,sentinel
75,11.12.2009,not_sentinel
76,11.12.2009,not_sentinel
126,11.12.2009,not_sentinel
127,11.12.2009,not_sentinel
128,11.12.2009,not_sentinel
129,11.12.2009,not_sentinel
130,11.12.2009,not_sentinel
150,11.12.2009,not_sentinel
153,11.12.2009,not_sentinel
154,11.12.2009,not_sentinel
155,11.12.2009,not_sentinel
156,11.12.2009,not_sentinel
247,11.12.2009,not_sentinel
264,11.12.2009,not_sentinel
266,11.12.2009,not_sentinel
267,11.12.2009,not_sentinel
293,11.12.2009,not_sentinel
294,11.12.2009,sentinel
294,11.12.2009,sentinel
295,11.12.2009,not_sentinel
296,11.12.2009,not_sentinel
297,11.12.2009,not_sentinel
298,11.12.2009,not_sentinel
299,11.12.2009,not_sentinel
301,11.12.2009,not_sentinel
302,11.12.2009,not_sentinel
324,11.12.2009,not_sentinel
325,11.12.2009,not_sentinel
326,11.12.2009,not_sentinel
327,11.12.2009,not_sentinel
349,11.12.2009,not_sentinel
351,11.12.2009,sentinel
352,11.12.2009,sentinel
352,11.12.2009,sentinel
353,11.12.2009,sentinel
353,11.12.2009,sentinel
353,11.12.2009,sentinel
354,11.12.2009,not_sentinel
355,11.12.2009,not_sentinel
379,11.12.2009,sentinel
381,11.12.2009,not_sentinel
384,11.12.2009,not_sentinel
408,11.12.2009,not_sentinel
409,11.12.2009,not_sentinel
410,11.12.2009,not_sentinel
411,11.12.2009,not_sentinel
412,11.12.2009,not_sentinel
413,11.12.2009,not_sentinel
414,11.12.2009,not_sentinel
